student_id,week_start,logins,time_spent_minutes,assignments_submitted,forum_posts
STU0298,2025-01-01,4,127,3,2
STU0298,2025-01-08,4,185,2,0
STU0298,2025-01-15,8,147,1,0
STU0298,2025-01-22,3,126,3,1
STU0298,2025-01-29,7,145,1,2
STU0298,2025-02-05,8,123,3,0
STU0298,2025-02-12,3,219,3,2
STU0298,2025-02-19,3,122,2,3
STU0298,2025-02-26,9,200,2,0
STU0298,2025-03-05,7,129,3,1
STU0298,2025-03-12,4,144,3,2
STU0298,2025-03-19,9,119,1,0
STU0298,2025-03-26,7,198,2,3
STU0298,2025-04-02,3,194,1,2
STU0298,2025-04-09,7,115,1,3
STU0298,2025-04-16,7,217,3,1
STU0298,2025-04-23,9,145,3,3
STU0298,2025-04-30,8,178,2,3
STU0298,2025-05-07,6,125,3,3
STU0298,2025-05-14,5,202,2,3
STU0299,2025-01-01,9,185,2,4
STU0299,2025-01-08,6,174,4,4
STU0299,2025-01-15,11,229,2,1
STU0299,2025-01-22,10,233,4,2
STU0299,2025-01-29,8,236,2,1
STU0299,2025-02-05,8,253,4,3
STU0299,2025-02-12,11,209,3,2
STU0299,2025-02-19,9,222,2,3
STU0299,2025-02-26,7,243,3,4
STU0299,2025-03-05,6,245,3,4
STU0299,2025-03-12,6,171,2,1
STU0299,2025-03-19,11,186,3,3
STU0299,2025-03-26,10,237,2,3
STU0299,2025-04-02,9,207,3,3
STU0299,2025-04-09,7,211,3,3
STU0299,2025-04-16,6,174,2,2
STU0299,2025-04-23,9,173,4,3
STU0299,2025-04-30,8,168,2,4
STU0299,2025-05-07,9,182,2,2
STU0299,2025-05-14,10,251,2,1
STU0300,2025-01-01,13,268,4,1
STU0300,2025-01-08,14,297,4,4
STU0300,2025-01-15,13,349,5,4
STU0300,2025-01-22,10,235,4,2
STU0300,2025-01-29,10,335,5,1
STU0300,2025-02-05,14,322,3,4
STU0300,2025-02-12,12,310,5,4
STU0300,2025-02-19,8,331,4,1
STU0300,2025-02-26,12,333,4,1
STU0300,2025-03-05,10,350,5,2
STU0300,2025-03-12,11,288,5,1
STU0300,2025-03-19,8,276,5,2
STU0300,2025-03-26,11,272,5,1
STU0300,2025-04-02,11,312,5,2
STU0300,2025-04-09,14,285,3,2
STU0300,2025-04-16,9,235,4,1
STU0300,2025-04-23,14,342,4,2
STU0300,2025-04-30,14,251,3,2
STU0300,2025-05-07,11,253,5,1
STU0300,2025-05-14,13,338,5,4
STU0301,2025-01-01,10,250,2,1
STU0301,2025-01-08,12,181,2,1
STU0301,2025-01-15,9,200,3,4
STU0301,2025-01-22,6,273,4,4
STU0301,2025-01-29,9,285,2,4
STU0301,2025-02-05,10,226,4,4
STU0301,2025-02-12,10,179,3,2
STU0301,2025-02-19,9,219,3,1
STU0301,2025-02-26,12,205,2,4
STU0301,2025-03-05,12,240,2,4
STU0301,2025-03-12,11,259,3,4
STU0301,2025-03-19,6,177,3,2
STU0301,2025-03-26,7,287,2,2
STU0301,2025-04-02,9,180,4,2
STU0301,2025-04-09,6,274,3,1
STU0301,2025-04-16,12,250,3,1
STU0301,2025-04-23,10,278,3,2
STU0301,2025-04-30,9,199,2,4
STU0301,2025-05-07,9,197,3,2
STU0301,2025-05-14,10,278,3,2
STU0302,2025-01-01,10,262,5,4
STU0302,2025-01-08,12,211,4,3
STU0302,2025-01-15,7,241,4,3
STU0302,2025-01-22,12,214,3,1
STU0302,2025-01-29,10,213,3,4
STU0302,2025-02-05,11,304,4,2
STU0302,2025-02-12,10,201,3,3
STU0302,2025-02-19,9,279,5,4
STU0302,2025-02-26,10,212,5,3
STU0302,2025-03-05,11,282,5,2
STU0302,2025-03-12,13,316,4,1
STU0302,2025-03-19,12,218,5,3
STU0302,2025-03-26,11,264,3,2
STU0302,2025-04-02,12,272,5,1
STU0302,2025-04-09,11,262,5,2
STU0302,2025-04-16,10,264,4,3
STU0302,2025-04-23,8,215,4,1
STU0302,2025-04-30,7,316,5,2
STU0302,2025-05-07,12,303,4,1
STU0302,2025-05-14,7,275,5,1
STU0303,2025-01-01,12,207,5,2
STU0303,2025-01-08,10,252,4,4
STU0303,2025-01-15,12,306,4,2
STU0303,2025-01-22,11,262,5,2
STU0303,2025-01-29,10,244,5,4
STU0303,2025-02-05,8,310,3,4
STU0303,2025-02-12,13,298,4,2
STU0303,2025-02-19,10,274,4,4
STU0303,2025-02-26,10,217,3,1
STU0303,2025-03-05,9,308,3,2
STU0303,2025-03-12,9,274,3,4
STU0303,2025-03-19,12,268,5,3
STU0303,2025-03-26,8,226,3,4
STU0303,2025-04-02,7,279,5,4
STU0303,2025-04-09,8,288,5,4
STU0303,2025-04-16,10,245,4,4
STU0303,2025-04-23,11,281,5,3
STU0303,2025-04-30,11,245,3,3
STU0303,2025-05-07,10,222,3,2
STU0303,2025-05-14,7,280,3,4
STU0304,2025-01-01,8,205,2,2
STU0304,2025-01-08,9,244,3,2
STU0304,2025-01-15,9,193,3,1
STU0304,2025-01-22,6,248,3,4
STU0304,2025-01-29,5,231,4,1
STU0304,2025-02-05,5,239,3,1
STU0304,2025-02-12,8,225,2,1
STU0304,2025-02-19,8,235,3,3
STU0304,2025-02-26,10,155,2,4
STU0304,2025-03-05,11,182,4,2
STU0304,2025-03-12,8,176,2,4
STU0304,2025-03-19,7,157,3,3
STU0304,2025-03-26,6,174,2,4
STU0304,2025-04-02,5,175,3,3
STU0304,2025-04-09,8,275,4,2
STU0304,2025-04-16,7,264,2,4
STU0304,2025-04-23,10,221,2,4
STU0304,2025-04-30,11,197,4,3
STU0304,2025-05-07,10,200,4,4
STU0304,2025-05-14,11,244,2,2
STU0305,2025-01-01,3,183,1,3
STU0305,2025-01-08,7,188,1,0
STU0305,2025-01-15,7,129,2,2
STU0305,2025-01-22,2,181,1,3
STU0305,2025-01-29,5,207,2,0
STU0305,2025-02-05,4,154,2,3
STU0305,2025-02-12,6,127,3,1
STU0305,2025-02-19,4,179,1,3
STU0305,2025-02-26,7,121,1,2
STU0305,2025-03-05,8,196,3,2
STU0305,2025-03-12,2,145,2,3
STU0305,2025-03-19,5,120,2,3
STU0305,2025-03-26,7,118,3,1
STU0305,2025-04-02,2,125,3,0
STU0305,2025-04-09,6,137,2,1
STU0305,2025-04-16,8,122,3,0
STU0305,2025-04-23,8,123,1,3
STU0305,2025-04-30,4,124,3,2
STU0305,2025-05-07,2,162,1,3
STU0305,2025-05-14,2,93,3,1
STU0306,2025-01-01,6,77,1,3
STU0306,2025-01-08,6,102,3,3
STU0306,2025-01-15,4,172,3,1
STU0306,2025-01-22,4,108,1,2
STU0306,2025-01-29,2,169,2,0
STU0306,2025-02-05,4,160,3,0
STU0306,2025-02-12,7,98,3,0
STU0306,2025-02-19,5,138,3,3
STU0306,2025-02-26,3,153,3,3
STU0306,2025-03-05,1,98,2,1
STU0306,2025-03-12,6,165,1,0
STU0306,2025-03-19,7,134,1,3
STU0306,2025-03-26,5,119,2,3
STU0306,2025-04-02,3,71,1,1
STU0306,2025-04-09,6,125,2,3
STU0306,2025-04-16,4,61,3,2
STU0306,2025-04-23,3,99,2,0
STU0306,2025-04-30,5,109,3,2
STU0306,2025-05-07,6,68,1,0
STU0306,2025-05-14,3,64,3,0
STU0307,2025-01-01,8,244,3,1
STU0307,2025-01-08,9,220,4,1
STU0307,2025-01-15,6,220,4,2
STU0307,2025-01-22,9,188,2,2
STU0307,2025-01-29,5,186,2,1
STU0307,2025-02-05,4,203,2,1
STU0307,2025-02-12,9,135,2,2
STU0307,2025-02-19,10,210,4,2
STU0307,2025-02-26,5,169,2,1
STU0307,2025-03-05,9,163,2,1
STU0307,2025-03-12,10,181,3,3
STU0307,2025-03-19,9,149,4,0
STU0307,2025-03-26,7,198,3,3
STU0307,2025-04-02,7,227,2,0
STU0307,2025-04-09,9,146,4,2
STU0307,2025-04-16,10,165,2,0
STU0307,2025-04-23,10,136,4,0
STU0307,2025-04-30,9,143,2,0
STU0307,2025-05-07,6,131,2,3
STU0307,2025-05-14,4,237,3,2
STU0308,2025-01-01,8,189,2,1
STU0308,2025-01-08,5,206,3,3
STU0308,2025-01-15,7,201,1,2
STU0308,2025-01-22,2,202,1,2
STU0308,2025-01-29,4,105,3,3
STU0308,2025-02-05,5,125,3,3
STU0308,2025-02-12,6,208,3,0
STU0308,2025-02-19,8,198,3,0
STU0308,2025-02-26,7,175,2,2
STU0308,2025-03-05,3,136,1,2
STU0308,2025-03-12,7,200,1,2
STU0308,2025-03-19,8,125,3,3
STU0308,2025-03-26,4,100,1,3
STU0308,2025-04-02,3,192,3,0
STU0308,2025-04-09,2,104,1,1
STU0308,2025-04-16,2,126,2,3
STU0308,2025-04-23,3,141,2,0
STU0308,2025-04-30,3,165,2,2
STU0308,2025-05-07,4,205,3,2
STU0308,2025-05-14,8,160,3,3
STU0309,2025-01-01,9,307,3,4
STU0309,2025-01-08,9,313,4,1
STU0309,2025-01-15,13,209,4,4
STU0309,2025-01-22,8,269,5,3
STU0309,2025-01-29,9,312,3,2
STU0309,2025-02-05,11,284,3,1
STU0309,2025-02-12,12,213,4,1
STU0309,2025-02-19,12,308,5,4
STU0309,2025-02-26,8,280,5,2
STU0309,2025-03-05,11,294,4,4
STU0309,2025-03-12,7,226,4,1
STU0309,2025-03-19,9,303,3,1
STU0309,2025-03-26,13,202,3,4
STU0309,2025-04-02,9,282,5,2
STU0309,2025-04-09,7,304,3,1
STU0309,2025-04-16,11,255,5,4
STU0309,2025-04-23,7,208,5,4
STU0309,2025-04-30,10,310,5,3
STU0309,2025-05-07,10,320,3,3
STU0309,2025-05-14,9,302,4,4
STU0310,2025-01-01,5,204,1,2
STU0310,2025-01-08,7,169,2,3
STU0310,2025-01-15,10,206,3,0
STU0310,2025-01-22,9,152,2,3
STU0310,2025-01-29,8,217,2,0
STU0310,2025-02-05,8,159,1,0
STU0310,2025-02-12,8,156,3,0
STU0310,2025-02-19,6,164,1,1
STU0310,2025-02-26,10,132,2,3
STU0310,2025-03-05,10,221,1,2
STU0310,2025-03-12,9,128,1,1
STU0310,2025-03-19,4,162,1,0
STU0310,2025-03-26,8,175,1,1
STU0310,2025-04-02,5,116,1,2
STU0310,2025-04-09,7,177,2,3
STU0310,2025-04-16,9,195,3,3
STU0310,2025-04-23,8,199,3,3
STU0310,2025-04-30,9,116,2,2
STU0310,2025-05-07,4,123,3,0
STU0310,2025-05-14,8,200,1,0
STU0311,2025-01-01,11,308,3,4
STU0311,2025-01-08,11,246,3,3
STU0311,2025-01-15,14,292,4,3
STU0311,2025-01-22,8,268,5,4
STU0311,2025-01-29,8,345,3,3
STU0311,2025-02-05,9,261,5,1
STU0311,2025-02-12,11,328,3,1
STU0311,2025-02-19,8,254,5,3
STU0311,2025-02-26,14,288,5,1
STU0311,2025-03-05,10,337,5,2
STU0311,2025-03-12,13,253,5,3
STU0311,2025-03-19,14,300,4,2
STU0311,2025-03-26,13,287,4,4
STU0311,2025-04-02,10,232,4,2
STU0311,2025-04-09,11,340,5,3
STU0311,2025-04-16,9,297,5,2
STU0311,2025-04-23,12,276,5,2
STU0311,2025-04-30,11,344,5,2
STU0311,2025-05-07,10,311,3,1
STU0311,2025-05-14,14,271,3,3
STU0312,2025-01-01,7,167,2,3
STU0312,2025-01-08,6,253,2,3
STU0312,2025-01-15,10,170,2,1
STU0312,2025-01-22,10,136,3,2
STU0312,2025-01-29,4,229,4,3
STU0312,2025-02-05,8,187,3,0
STU0312,2025-02-12,6,198,2,3
STU0312,2025-02-19,10,244,4,1
STU0312,2025-02-26,7,151,3,3
STU0312,2025-03-05,10,240,2,1
STU0312,2025-03-12,4,140,4,1
STU0312,2025-03-19,9,152,3,0
STU0312,2025-03-26,4,193,3,0
STU0312,2025-04-02,6,178,4,1
STU0312,2025-04-09,7,253,3,1
STU0312,2025-04-16,4,223,3,2
STU0312,2025-04-23,5,233,2,0
STU0312,2025-04-30,6,149,2,1
STU0312,2025-05-07,10,188,4,1
STU0312,2025-05-14,7,133,4,3
STU0313,2025-01-01,2,132,1,2
STU0313,2025-01-08,4,84,1,0
STU0313,2025-01-15,2,174,1,3
STU0313,2025-01-22,8,141,3,3
STU0313,2025-01-29,3,114,3,2
STU0313,2025-02-05,2,90,1,0
STU0313,2025-02-12,7,173,2,2
STU0313,2025-02-19,5,169,2,2
STU0313,2025-02-26,4,103,2,3
STU0313,2025-03-05,2,149,2,2
STU0313,2025-03-12,3,89,2,3
STU0313,2025-03-19,3,137,2,0
STU0313,2025-03-26,5,75,1,0
STU0313,2025-04-02,3,80,3,0
STU0313,2025-04-09,4,105,1,1
STU0313,2025-04-16,6,190,1,2
STU0313,2025-04-23,4,179,2,0
STU0313,2025-04-30,3,89,2,2
STU0313,2025-05-07,2,115,2,3
STU0313,2025-05-14,4,95,1,2
STU0314,2025-01-01,8,258,3,2
STU0314,2025-01-08,9,195,5,2
STU0314,2025-01-15,11,187,4,3
STU0314,2025-01-22,8,196,5,1
STU0314,2025-01-29,8,272,5,4
STU0314,2025-02-05,7,263,5,4
STU0314,2025-02-12,10,293,3,2
STU0314,2025-02-19,11,250,4,3
STU0314,2025-02-26,7,252,3,2
STU0314,2025-03-05,12,259,5,1
STU0314,2025-03-12,11,241,4,1
STU0314,2025-03-19,12,220,5,1
STU0314,2025-03-26,11,297,3,2
STU0314,2025-04-02,11,240,5,4
STU0314,2025-04-09,6,194,4,2
STU0314,2025-04-16,6,233,5,1
STU0314,2025-04-23,10,296,4,4
STU0314,2025-04-30,12,222,4,1
STU0314,2025-05-07,6,193,4,3
STU0314,2025-05-14,11,217,5,1
STU0315,2025-01-01,6,80,1,1
STU0315,2025-01-08,6,165,2,2
STU0315,2025-01-15,5,83,1,1
STU0315,2025-01-22,4,81,2,2
STU0315,2025-01-29,7,147,3,2
STU0315,2025-02-05,7,64,1,1
STU0315,2025-02-12,3,121,2,2
STU0315,2025-02-19,5,134,2,1
STU0315,2025-02-26,6,175,1,1
STU0315,2025-03-05,7,100,1,3
STU0315,2025-03-12,4,142,2,1
STU0315,2025-03-19,2,141,2,3
STU0315,2025-03-26,1,108,2,2
STU0315,2025-04-02,2,157,2,0
STU0315,2025-04-09,3,105,2,3
STU0315,2025-04-16,2,109,1,2
STU0315,2025-04-23,3,89,3,2
STU0315,2025-04-30,3,104,3,2
STU0315,2025-05-07,5,135,1,0
STU0315,2025-05-14,2,179,2,3
STU0316,2025-01-01,9,259,3,3
STU0316,2025-01-08,11,250,4,3
STU0316,2025-01-15,12,282,4,3
STU0316,2025-01-22,7,262,4,1
STU0316,2025-01-29,6,268,2,2
STU0316,2025-02-05,6,275,4,2
STU0316,2025-02-12,7,266,2,2
STU0316,2025-02-19,6,281,3,1
STU0316,2025-02-26,12,272,4,4
STU0316,2025-03-05,9,189,3,1
STU0316,2025-03-12,12,273,4,4
STU0316,2025-03-19,7,279,4,1
STU0316,2025-03-26,11,175,2,2
STU0316,2025-04-02,7,184,2,4
STU0316,2025-04-09,8,291,2,1
STU0316,2025-04-16,6,179,3,3
STU0316,2025-04-23,12,281,4,4
STU0316,2025-04-30,6,287,2,3
STU0316,2025-05-07,8,238,3,1
STU0316,2025-05-14,8,272,2,1
STU0317,2025-01-01,5,217,3,4
STU0317,2025-01-08,8,190,4,1
STU0317,2025-01-15,7,256,2,2
STU0317,2025-01-22,8,167,2,2
STU0317,2025-01-29,11,178,4,2
STU0317,2025-02-05,8,183,3,3
STU0317,2025-02-12,7,220,4,3
STU0317,2025-02-19,8,266,3,2
STU0317,2025-02-26,5,194,3,3
STU0317,2025-03-05,5,207,2,2
STU0317,2025-03-12,7,207,4,1
STU0317,2025-03-19,8,171,4,1
STU0317,2025-03-26,11,209,3,2
STU0317,2025-04-02,8,225,2,3
STU0317,2025-04-09,6,174,2,1
STU0317,2025-04-16,9,226,4,4
STU0317,2025-04-23,8,166,3,2
STU0317,2025-04-30,7,249,2,4
STU0317,2025-05-07,5,156,2,1
STU0317,2025-05-14,5,257,4,3
STU0318,2025-01-01,6,240,4,2
STU0318,2025-01-08,7,198,4,2
STU0318,2025-01-15,11,219,5,3
STU0318,2025-01-22,10,258,3,1
STU0318,2025-01-29,9,245,4,4
STU0318,2025-02-05,10,285,5,4
STU0318,2025-02-12,7,214,3,3
STU0318,2025-02-19,7,249,4,4
STU0318,2025-02-26,11,231,4,4
STU0318,2025-03-05,6,266,3,4
STU0318,2025-03-12,11,284,3,4
STU0318,2025-03-19,10,284,4,4
STU0318,2025-03-26,12,198,5,1
STU0318,2025-04-02,7,232,4,1
STU0318,2025-04-09,11,300,5,3
STU0318,2025-04-16,11,231,5,3
STU0318,2025-04-23,12,184,3,2
STU0318,2025-04-30,7,223,4,2
STU0318,2025-05-07,7,205,5,3
STU0318,2025-05-14,10,274,4,1
STU0319,2025-01-01,7,124,2,0
STU0319,2025-01-08,6,115,2,1
STU0319,2025-01-15,7,143,3,1
STU0319,2025-01-22,6,135,2,0
STU0319,2025-01-29,5,164,2,3
STU0319,2025-02-05,6,215,3,2
STU0319,2025-02-12,5,168,3,2
STU0319,2025-02-19,3,160,3,1
STU0319,2025-02-26,6,161,3,0
STU0319,2025-03-05,7,170,3,0
STU0319,2025-03-12,7,193,1,1
STU0319,2025-03-19,3,152,3,3
STU0319,2025-03-26,5,133,3,0
STU0319,2025-04-02,6,202,2,2
STU0319,2025-04-09,4,200,2,1
STU0319,2025-04-16,7,104,3,1
STU0319,2025-04-23,9,216,2,2
STU0319,2025-04-30,4,213,2,0
STU0319,2025-05-07,3,193,1,0
STU0319,2025-05-14,7,169,3,3
STU0320,2025-01-01,2,151,1,3
STU0320,2025-01-08,1,142,0,3
STU0320,2025-01-15,5,118,0,1
STU0320,2025-01-22,7,89,0,0
STU0320,2025-01-29,7,140,1,1
STU0320,2025-02-05,6,109,0,0
STU0320,2025-02-12,2,148,2,1
STU0320,2025-02-19,5,163,1,3
STU0320,2025-02-26,4,92,0,3
STU0320,2025-03-05,1,95,2,1
STU0320,2025-03-12,2,108,0,0
STU0320,2025-03-19,4,151,1,0
STU0320,2025-03-26,4,177,0,2
STU0320,2025-04-02,6,117,0,0
STU0320,2025-04-09,6,143,1,2
STU0320,2025-04-16,1,166,0,0
STU0320,2025-04-23,5,73,1,1
STU0320,2025-04-30,5,110,1,1
STU0320,2025-05-07,7,59,1,2
STU0320,2025-05-14,4,160,2,3
STU0321,2025-01-01,12,221,5,4
STU0321,2025-01-08,9,244,3,1
STU0321,2025-01-15,12,253,5,1
STU0321,2025-01-22,8,252,4,3
STU0321,2025-01-29,11,210,4,4
STU0321,2025-02-05,9,303,4,2
STU0321,2025-02-12,8,309,5,1
STU0321,2025-02-19,10,286,3,4
STU0321,2025-02-26,7,232,5,1
STU0321,2025-03-05,9,277,3,3
STU0321,2025-03-12,10,303,3,2
STU0321,2025-03-19,8,310,3,2
STU0321,2025-03-26,7,246,4,2
STU0321,2025-04-02,11,201,3,2
STU0321,2025-04-09,10,212,5,3
STU0321,2025-04-16,12,257,3,3
STU0321,2025-04-23,7,287,5,3
STU0321,2025-04-30,7,220,3,4
STU0321,2025-05-07,9,236,4,2
STU0321,2025-05-14,11,199,5,1
STU0322,2025-01-01,4,155,3,1
STU0322,2025-01-08,8,113,2,3
STU0322,2025-01-15,8,221,1,1
STU0322,2025-01-22,7,198,1,1
STU0322,2025-01-29,6,141,3,0
STU0322,2025-02-05,4,117,2,1
STU0322,2025-02-12,8,174,1,3
STU0322,2025-02-19,9,144,1,2
STU0322,2025-02-26,9,204,2,0
STU0322,2025-03-05,4,191,2,3
STU0322,2025-03-12,7,223,3,0
STU0322,2025-03-19,9,199,1,1
STU0322,2025-03-26,4,211,1,3
STU0322,2025-04-02,3,216,1,0
STU0322,2025-04-09,7,202,3,1
STU0322,2025-04-16,8,207,3,2
STU0322,2025-04-23,6,141,3,0
STU0322,2025-04-30,3,148,1,1
STU0322,2025-05-07,8,123,2,1
STU0322,2025-05-14,3,176,1,2
STU0323,2025-01-01,7,210,4,4
STU0323,2025-01-08,7,249,4,1
STU0323,2025-01-15,8,295,5,2
STU0323,2025-01-22,8,206,3,3
STU0323,2025-01-29,9,222,3,2
STU0323,2025-02-05,13,283,3,1
STU0323,2025-02-12,12,251,5,4
STU0323,2025-02-19,11,204,4,2
STU0323,2025-02-26,13,204,5,3
STU0323,2025-03-05,8,250,4,3
STU0323,2025-03-12,12,245,4,4
STU0323,2025-03-19,13,192,4,4
STU0323,2025-03-26,8,198,5,3
STU0323,2025-04-02,7,242,3,3
STU0323,2025-04-09,7,276,3,1
STU0323,2025-04-16,9,213,3,1
STU0323,2025-04-23,10,273,3,1
STU0323,2025-04-30,13,223,3,1
STU0323,2025-05-07,12,239,4,3
STU0323,2025-05-14,9,254,3,1
STU0324,2025-01-01,2,161,3,2
STU0324,2025-01-08,8,82,3,1
STU0324,2025-01-15,8,108,2,2
STU0324,2025-01-22,2,122,1,2
STU0324,2025-01-29,8,126,2,1
STU0324,2025-02-05,8,133,1,1
STU0324,2025-02-12,3,169,3,3
STU0324,2025-02-19,6,177,3,1
STU0324,2025-02-26,8,97,3,1
STU0324,2025-03-05,3,170,3,1
STU0324,2025-03-12,7,122,2,3
STU0324,2025-03-19,8,77,3,2
STU0324,2025-03-26,3,184,2,1
STU0324,2025-04-02,4,162,1,3
STU0324,2025-04-09,2,89,1,2
STU0324,2025-04-16,6,142,1,1
STU0324,2025-04-23,2,121,2,2
STU0324,2025-04-30,3,107,3,1
STU0324,2025-05-07,8,74,3,3
STU0324,2025-05-14,2,100,1,0
STU0325,2025-01-01,6,101,3,0
STU0325,2025-01-08,5,188,1,0
STU0325,2025-01-15,8,113,1,1
STU0325,2025-01-22,6,105,1,0
STU0325,2025-01-29,6,178,1,0
STU0325,2025-02-05,8,190,1,3
STU0325,2025-02-12,6,124,2,3
STU0325,2025-02-19,6,155,1,1
STU0325,2025-02-26,5,163,1,0
STU0325,2025-03-05,6,192,1,1
STU0325,2025-03-12,8,197,2,1
STU0325,2025-03-19,5,136,2,2
STU0325,2025-03-26,7,93,3,2
STU0325,2025-04-02,6,128,2,0
STU0325,2025-04-09,6,146,1,2
STU0325,2025-04-16,5,142,2,3
STU0325,2025-04-23,5,120,1,1
STU0325,2025-04-30,8,123,2,3
STU0325,2025-05-07,4,103,3,0
STU0325,2025-05-14,5,207,3,3
STU0326,2025-01-01,8,296,5,2
STU0326,2025-01-08,13,303,5,2
STU0326,2025-01-15,11,246,4,2
STU0326,2025-01-22,8,297,3,4
STU0326,2025-01-29,9,223,4,2
STU0326,2025-02-05,10,223,3,3
STU0326,2025-02-12,9,229,4,2
STU0326,2025-02-19,12,235,3,1
STU0326,2025-02-26,13,287,5,4
STU0326,2025-03-05,9,315,3,2
STU0326,2025-03-12,10,322,4,1
STU0326,2025-03-19,10,305,3,3
STU0326,2025-03-26,12,331,5,4
STU0326,2025-04-02,14,281,3,1
STU0326,2025-04-09,9,234,4,4
STU0326,2025-04-16,14,243,5,1
STU0326,2025-04-23,12,320,5,3
STU0326,2025-04-30,13,331,5,3
STU0326,2025-05-07,8,279,3,3
STU0326,2025-05-14,9,231,5,1
STU0327,2025-01-01,10,204,3,2
STU0327,2025-01-08,9,174,3,1
STU0327,2025-01-15,6,167,3,3
STU0327,2025-01-22,9,176,2,3
STU0327,2025-01-29,4,128,2,2
STU0327,2025-02-05,5,230,3,1
STU0327,2025-02-12,9,197,2,0
STU0327,2025-02-19,8,233,3,2
STU0327,2025-02-26,6,177,2,1
STU0327,2025-03-05,4,230,1,2
STU0327,2025-03-12,9,146,2,0
STU0327,2025-03-19,8,190,2,2
STU0327,2025-03-26,5,157,3,1
STU0327,2025-04-02,10,186,1,0
STU0327,2025-04-09,4,186,2,3
STU0327,2025-04-16,7,174,3,0
STU0327,2025-04-23,5,228,3,2
STU0327,2025-04-30,9,149,3,0
STU0327,2025-05-07,4,164,1,0
STU0327,2025-05-14,8,130,1,3
STU0328,2025-01-01,12,219,4,2
STU0328,2025-01-08,10,263,3,1
STU0328,2025-01-15,10,294,3,4
STU0328,2025-01-22,8,245,4,4
STU0328,2025-01-29,7,317,5,4
STU0328,2025-02-05,10,245,4,1
STU0328,2025-02-12,10,220,4,2
STU0328,2025-02-19,8,287,3,3
STU0328,2025-02-26,8,267,5,3
STU0328,2025-03-05,12,315,4,3
STU0328,2025-03-12,12,292,4,3
STU0328,2025-03-19,10,264,5,1
STU0328,2025-03-26,7,232,3,1
STU0328,2025-04-02,13,257,4,3
STU0328,2025-04-09,12,252,4,2
STU0328,2025-04-16,7,307,5,3
STU0328,2025-04-23,7,273,5,3
STU0328,2025-04-30,8,292,5,2
STU0328,2025-05-07,11,270,3,4
STU0328,2025-05-14,13,213,4,3
STU0329,2025-01-01,12,328,3,2
STU0329,2025-01-08,10,316,5,2
STU0329,2025-01-15,10,258,3,3
STU0329,2025-01-22,10,307,3,2
STU0329,2025-01-29,13,256,5,1
STU0329,2025-02-05,8,332,4,1
STU0329,2025-02-12,8,287,3,4
STU0329,2025-02-19,12,357,3,1
STU0329,2025-02-26,12,292,5,2
STU0329,2025-03-05,12,264,5,3
STU0329,2025-03-12,14,270,3,3
STU0329,2025-03-19,13,279,4,1
STU0329,2025-03-26,9,343,5,3
STU0329,2025-04-02,8,340,3,3
STU0329,2025-04-09,14,244,4,4
STU0329,2025-04-16,14,237,4,1
STU0329,2025-04-23,12,262,3,4
STU0329,2025-04-30,9,253,3,2
STU0329,2025-05-07,10,250,5,3
STU0329,2025-05-14,8,315,4,2
STU0330,2025-01-01,5,227,2,2
STU0330,2025-01-08,6,123,4,2
STU0330,2025-01-15,10,215,4,1
STU0330,2025-01-22,10,190,4,1
STU0330,2025-01-29,5,145,2,3
STU0330,2025-02-05,9,186,3,1
STU0330,2025-02-12,9,204,2,2
STU0330,2025-02-19,9,187,2,2
STU0330,2025-02-26,10,235,4,1
STU0330,2025-03-05,8,200,4,2
STU0330,2025-03-12,8,215,4,0
STU0330,2025-03-19,6,186,4,0
STU0330,2025-03-26,6,240,4,2
STU0330,2025-04-02,4,164,3,3
STU0330,2025-04-09,7,155,3,2
STU0330,2025-04-16,5,228,2,3
STU0330,2025-04-23,5,126,2,3
STU0330,2025-04-30,5,170,3,3
STU0330,2025-05-07,4,155,4,3
STU0330,2025-05-14,4,157,2,0
STU0331,2025-01-01,10,336,5,1
STU0331,2025-01-08,12,236,5,3
STU0331,2025-01-15,13,252,4,4
STU0331,2025-01-22,9,243,5,4
STU0331,2025-01-29,11,316,5,2
STU0331,2025-02-05,12,220,4,4
STU0331,2025-02-12,14,223,3,2
STU0331,2025-02-19,14,219,3,4
STU0331,2025-02-26,11,328,3,3
STU0331,2025-03-05,12,231,5,1
STU0331,2025-03-12,13,281,5,4
STU0331,2025-03-19,8,318,4,4
STU0331,2025-03-26,12,332,5,4
STU0331,2025-04-02,9,230,3,1
STU0331,2025-04-09,13,240,4,1
STU0331,2025-04-16,9,272,3,2
STU0331,2025-04-23,10,265,4,3
STU0331,2025-04-30,8,290,3,2
STU0331,2025-05-07,9,234,3,1
STU0331,2025-05-14,8,246,5,4
STU0332,2025-01-01,9,232,4,1
STU0332,2025-01-08,9,201,3,1
STU0332,2025-01-15,8,151,4,3
STU0332,2025-01-22,5,238,4,3
STU0332,2025-01-29,8,170,3,1
STU0332,2025-02-05,8,221,3,3
STU0332,2025-02-12,7,239,2,4
STU0332,2025-02-19,9,215,4,1
STU0332,2025-02-26,10,154,3,2
STU0332,2025-03-05,10,261,3,1
STU0332,2025-03-12,7,178,3,4
STU0332,2025-03-19,11,186,4,2
STU0332,2025-03-26,11,231,2,1
STU0332,2025-04-02,10,219,2,1
STU0332,2025-04-09,8,242,4,2
STU0332,2025-04-16,7,195,3,3
STU0332,2025-04-23,5,261,2,1
STU0332,2025-04-30,11,210,4,2
